Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
860,2,2016-11-29 00:00:00,449000000,449000000,배당
861,1,2016-12-13 00:00:00,410000000,410000000,낙찰
861,2,2017-03-07 00:00:00,410000000,410000000,배당
862,1,2017-11-28 00:00:00,323000000,323000000,낙찰
862,2,2018-01-25 00:00:00,323000000,323000000,배당
863,1,2016-12-27 00:00:00,201000000,201000000,유찰
863,2,2017-02-14 00:00:00,201000000,160800000,낙찰
863,3,2017-04-12 00:00:00,201000000,160800000,배당
864,1,2016-12-13 00:00:00,454000000,454000000,변경
864,2,2017-02-28 00:00:00,454000000,454000000,유찰
864,3,2017-04-04 00:00:00,454000000,363200000,낙찰
864,4,2017-09-19 00:00:00,454000000,363200000,배당
865,1,2017-05-30 00:00:00,230000000,230000000,유찰
865,2,2017-07-04 00:00:00,230000000,184000000,낙찰
865,3,2017-08-23 00:00:00,230000000,184000000,배당
866,1,2017-02-21 00:00:00,595000000,595000000,유찰
866,2,2017-03-28 00:00:00,595000000,476000000,낙찰
866,3,2017-06-28 00:00:00,595000000,476000000,배당
867,1,2018-03-06 00:00:00,933000000,933000000,낙찰
867,2,2018-05-18 00:00:00,933000000,933000000,배당
868,1,2017-02-07 00:00:00,654000000,654000000,유찰
868,2,2017-03-14 00:00:00,654000000,523200000,낙찰
868,3,2017-05-25 00:00:00,654000000,523200000,배당
869,1,2017-02-28 00:00:00,552000000,552000000,유찰
869,2,2017-04-04 00:00:00,552000000,441600000,변경
869,3,2017-05-16 00:00:00,552000000,441600000,낙찰
869,4,2017-07-06 00:00:00,552000000,441600000,배당
870,1,2017-02-14 00:00:00,590000000,590000000,유찰
870,2,2017-03-21 00:00:00,590000000,472000000,낙찰
870,3,2017-06-07 00:00:00,590000000,472000000,배당
871,1,2017-03-14 00:00:00,320000000,320000000,유찰
871,2,2017-04-18 00:00:00,320000000,256000000,변경
871,3,2017-06-27 00:00:00,320000000,256000000,낙찰
871,4,2017-08-29 00:00:00,320000000,256000000,배당
872,1,2017-05-30 00:00:00,189000000,189000000,낙찰
872,2,2017-07-19 00:00:00,189000000,189000000,배당
873,1,2017-10-17 00:00:00,111000000,111000000,유찰
873,2,2017-11-21 00:00:00,111000000,88800000,유찰
873,3,2017-12-26 00:00:00,111000000,71040000,낙찰
873,4,2018-03-14 00:00:00,111000000,71040000,배당
874,1,2017-11-21 00:00:00,670000000,670000000,낙찰
874,2,2018-02-01 00:00:00,670000000,670000000,배당
875,1,2017-08-29 00:00:00,370000000,370000000,낙찰
875,2,2017-10-24 00:00:00,370000000,370000000,배당
876,1,2017-07-04 00:00:00,941000000,941000000,낙찰
876,2,2017-09-19 00:00:00,941000000,941000000,배당
877,1,2017-09-26 00:00:00,640000000,640000000,유찰
877,2,2017-11-07 00:00:00,640000000,512000000,낙찰
877,3,2018-02-09 00:00:00,640000000,512000000,배당
878,1,2017-07-04 00:00:00,840000000,840000000,유찰
878,2,2017-08-22 00:00:00,840000000,672000000,낙찰
878,3,2017-10-27 00:00:00,840000000,672000000,배당
879,1,2017-08-08 00:00:00,400000000,400000000,낙찰
879,2,2017-09-28 00:00:00,400000000,400000000,배당
880,1,2017-08-22 00:00:00,735000000,735000000,유찰
880,2,2017-09-26 00:00:00,735000000,588000000,낙찰
880,3,2017-12-20 00:00:00,735000000,588000000,배당
881,1,2017-08-29 00:00:00,614000000,614000000,유찰
881,2,2017-10-17 00:00:00,614000000,491200000,낙찰
881,3,2017-11-22 00:00:00,614000000,491200000,배당
882,1,2017-08-08 00:00:00,653000000,653000000,변경
882,2,2017-10-31 00:00:00,653000000,653000000,유찰
882,3,2017-12-05 00:00:00,653000000,522400000,낙찰
882,4,2018-02-13 00:00:00,653000000,522400000,배당
883,1,2017-09-26 00:00:00,276000000,276000000,유찰
883,2,2017-11-07 00:00:00,276000000,220800000,낙찰
883,3,2018-01-18 00:00:00,276000000,220800000,배당
884,1,2017-09-12 00:00:00,750000000,750000000,유찰
884,2,2017-10-31 00:00:00,750000000,600000000,낙찰
884,3,2018-01-17 00:00:00,750000000,600000000,배당
885,1,2017-10-31 00:00:00,947000000,947000000,낙찰
885,2,2018-01-23 00:00:00,947000000,947000000,배당
886,1,2018-03-13 00:00:00,587000000,587000000,낙찰
886,2,2018-04-24 00:00:00,587000000,587000000,배당
887,1,2017-11-21 00:00:00,270000000,270000000,유찰
887,2,2017-12-26 00:00:00,270000000,216000000,유찰
887,3,2018-01-30 00:00:00,270000000,172800000,낙찰
887,4,2018-04-12 00:00:00,270000000,172800000,배당
888,1,2017-10-31 00:00:00,330000000,330000000,유찰
888,2,2017-12-05 00:00:00,330000000,264000000,낙찰
888,3,2018-02-08 00:00:00,330000000,264000000,배당
889,1,2017-10-31 00:00:00,542000000,542000000,유찰
889,2,2017-12-05 00:00:00,542000000,433600000,낙찰
889,3,2018-02-13 00:00:00,542000000,433600000,배당
890,1,2017-12-05 00:00:00,1940000000,1940000000,유찰
890,2,2018-01-16 00:00:00,1940000000,1552000000,낙찰
890,3,2018-04-05 00:00:00,1940000000,1552000000,배당
891,1,2018-02-27 00:00:00,460000000,460000000,낙찰
891,2,2018-04-27 00:00:00,460000000,460000000,배당
892,1,2018-01-30 00:00:00,261000000,261000000,낙찰
892,2,2018-03-21 00:00:00,261000000,261000000,배당
893,1,2018-01-16 00:00:00,283000000,283000000,유찰
893,2,2018-02-27 00:00:00,283000000,226400000,낙찰
893,3,2018-05-25 00:00:00,283000000,226400000,배당
894,1,2017-09-12 00:00:00,390000000,390000000,낙찰
894,2,2017-11-29 00:00:00,390000000,390000000,배당
895,1,2017-08-22 00:00:00,2080000000,2080000000,유찰
895,2,2017-09-26 00:00:00,2080000000,1664000000,변경
895,3,2017-11-07 00:00:00,2080000000,1664000000,변경
895,4,2018-01-23 00:00:00,2080000000,1664000000,변경
895,5,2018-03-06 00:00:00,2080000000,1664000000,낙찰
895,6,2018-04-20 00:00:00,2080000000,1664000000,배당
896,1,2018-01-16 00:00:00,1250000000,1250000000,유찰
896,2,2018-02-27 00:00:00,1250000000,1000000000,낙찰
896,3,2018-05-25 00:00:00,1250000000,1000000000,배당
897,1,2017-12-26 00:00:00,744000000,744000000,유찰
897,2,2018-01-30 00:00:00,744000000,595200000,낙찰
897,3,2018-04-11 00:00:00,744000000,595200000,배당
898,1,2018-01-16 00:00:00,666000000,666000000,낙찰
898,2,2018-03-23 00:00:00,666000000,666000000,배당
899,1,2017-12-26 00:00:00,1330000000,1330000000,유찰
899,2,2018-01-30 00:00:00,1330000000,1064000000,변경
899,3,2018-03-13 00:00:00,1330000000,1064000000,낙찰
899,4,2018-05-16 00:00:00,1330000000,1064000000,배당
900,1,2018-01-16 00:00:00,800000000,800000000,낙찰
900,2,2018-03-15 00:00:00,800000000,800000000,배당
901,1,2018-01-09 00:00:00,1130000000,1130000000,유찰
901,2,2018-02-20 00:00:00,1130000000,904000000,낙찰
901,3,2018-05-10 00:00:00,1130000000,904000000,배당
902,1,2017-12-26 00:00:00,530000000,530000000,변경
902,2,2018-03-13 00:00:00,530000000,530000000,낙찰
902,3,2018-06-07 00:00:00,530000000,530000000,배당
903,1,2018-02-27 00:00:00,370000000,370000000,낙찰
903,2,2018-04-26 00:00:00,370000000,370000000,배당
904,1,2018-02-27 00:00:00,1419000000,1419000000,낙찰
904,2,2018-04-27 00:00:00,1419000000,1419000000,배당
905,1,2018-02-20 00:00:00,1200000000,1200000000,낙찰
905,2,2018-04-25 00:00:00,1200000000,1200000000,배당
906,1,2015-12-23 00:00:00,245000000,245000000,유찰
906,2,2016-02-03 00:00:00,245000000,196000000,유찰
906,3,2016-03-16 00:00:00,245000000,156800000,유찰
906,4,2016-04-20 00:00:00,245000000,125440000,낙찰
906,5,2016-06-28 00:00:00,245000000,125440000,배당
907,1,2015-11-04 00:00:00,162000000,162000000,변경
907,2,2015-12-09 00:00:00,162000000,162000000,유찰
907,3,2016-01-19 00:00:00,162000000,129600000,유찰
907,4,2016-03-02 00:00:00,162000000,103680000,유찰
907,5,2016-04-05 00:00:00,162000000,82944000,낙찰
907,6,2016-06-08 00:00:00,162000000,82944000,배당
908,1,2013-06-12 00:00:00,290000000,290000000,유찰
908,2,2013-07-16 00:00:00,290000000,232000000,유찰
908,3,2013-08-20 00:00:00,290000000,185600000,변경
908,4,2014-03-25 00:00:00,290000000,185600000,낙찰
908,5,2017-09-19 00:00:00,290000000,185600000,낙찰
908,6,2015-02-24 00:00:00,290000000,185600000,변경
908,7,2017-12-13 00:00:00,290000000,185600000,배당
909,1,2013-07-03 00:00:00,480000000,480000000,유찰
909,2,2016-09-27 00:00:00,480000000,384000000,낙찰
909,3,2016-12-14 00:00:00,480000000,384000000,배당
910,1,2013-08-28 00:00:00,420000000,420000000,변경
910,2,2016-05-11 00:00:00,420000000,420000000,유찰
910,3,2016-06-15 00:00:00,420000000,336000000,낙찰
910,4,2016-08-25 00:00:00,420000000,336000000,배당
911,1,2016-03-30 00:00:00,350000000,350000000,유찰
911,2,2016-05-04 00:00:00,350000000,280000000,낙찰
911,3,2016-07-19 00:00:00,350000000,280000000,배당
912,1,2016-07-13 00:00:00,409000000,409000000,낙찰
912,2,2016-09-07 00:00:00,409000000,409000000,배당
913,1,2014-05-20 00:00:00,480000000,480000000,유찰
913,2,2014-06-19 00:00:00,480000000,384000000,변경
913,3,2014-07-23 00:00:00,480000000,384000000,변경
913,4,2015-10-13 00:00:00,480000000,384000000,변경
913,5,2016-04-14 00:00:00,480000000,384000000,낙찰
913,6,2016-07-05 00:00:00,480000000,384000000,배당
914,1,2017-09-20 00:00:00,575000000,575000000,낙찰
914,2,2017-12-21 00:00:00,575000000,575000000,배당
915,1,2014-03-19 00:00:00,300000000,300000000,유찰
915,2,2014-04-22 00:00:00,300000000,240000000,낙찰
915,3,2016-06-01 00:00:00,300000000,240000000,낙찰
915,4,2016-09-08 00:00:00,300000000,240000000,배당
916,1,2016-05-31 00:00:00,700000000,700000000,유찰
916,2,2016-07-05 00:00:00,700000000,560000000,낙찰
916,3,2016-10-05 00:00:00,700000000,560000000,배당
917,1,2016-11-08 00:00:00,830000000,830000000,낙찰
917,2,2017-01-24 00:00:00,830000000,830000000,배당
918,1,2015-10-14 00:00:00,320000000,320000000,변경
918,2,2017-01-10 00:00:00,320000000,320000000,낙찰
918,3,2017-03-30 00:00:00,320000000,320000000,배당
919,1,2017-05-30 00:00:00,259000000,259000000,낙찰
919,2,2017-12-07 00:00:00,259000000,259000000,배당
920,1,2017-05-30 00:00:00,265000000,265000000,낙찰
920,2,2017-12-07 00:00:00,265000000,265000000,배당
921,1,2017-05-30 00:00:00,173000000,173000000,낙찰
921,2,2017-12-07 00:00:00,173000000,173000000,배당
922,1,2017-05-30 00:00:00,173000000,173000000,낙찰
922,2,2017-12-07 00:00:00,173000000,173000000,배당
923,1,2017-05-30 00:00:00,259000000,259000000,낙찰
923,2,2017-12-07 00:00:00,259000000,259000000,배당
924,1,2017-05-30 00:00:00,291000000,291000000,낙찰
924,2,2017-12-07 00:00:00,291000000,291000000,배당
925,1,2017-05-30 00:00:00,215000000,215000000,낙찰
925,2,2017-12-07 00:00:00,215000000,215000000,배당
926,1,2016-07-13 00:00:00,230000000,230000000,유찰
926,2,2016-08-31 00:00:00,230000000,184000000,유찰
926,3,2016-10-11 00:00:00,230000000,147200000,낙찰
926,4,2016-12-23 00:00:00,230000000,147200000,배당
927,1,2015-03-10 00:00:00,400000000,400000000,유찰
927,2,2015-04-14 00:00:00,400000000,320000000,변경
927,3,2016-10-19 00:00:00,400000000,320000000,낙찰
927,4,2016-12-27 00:00:00,400000000,320000000,배당
928,1,2016-09-13 00:00:00,442000000,442000000,낙찰
928,2,2016-11-24 00:00:00,442000000,442000000,배당
929,1,2015-04-08 00:00:00,244000000,244000000,유찰
929,2,2015-05-14 00:00:00,244000000,195200000,변경
929,3,2017-11-08 00:00:00,244000000,195200000,낙찰
929,4,2018-01-25 00:00:00,244000000,195200000,배당
930,1,2016-08-30 00:00:00,1250000000,1250000000,낙찰
930,2,2016-11-09 00:00:00,1250000000,1250000000,대납
930,3,2017-05-12 00:00:00,1250000000,1250000000,배당
931,1,2016-08-30 00:00:00,1250000000,1250000000,낙찰
931,2,2016-11-09 00:00:00,1250000000,1250000000,대납
931,3,2017-05-12 00:00:00,1250000000,1250000000,배당
932,1,2015-05-13 00:00:00,420000000,420000000,변경
932,2,2016-04-05 00:00:00,420000000,420000000,낙찰
932,3,2016-06-21 00:00:00,420000000,420000000,배당
933,1,2015-12-09 00:00:00,180000000,180000000,변경
933,2,2016-03-02 00:00:00,180000000,180000000,유찰
933,3,2016-04-05 00:00:00,180000000,144000000,낙찰
933,4,2016-07-06 00:00:00,180000000,144000000,배당
934,1,2015-05-14 00:00:00,357000000,357000000,유찰
934,2,2015-06-17 00:00:00,357000000,285600000,낙찰
934,3,2016-04-06 00:00:00,357000000,285600000,낙찰
934,4,2016-06-23 00:00:00,357000000,285600000,배당
935,1,2015-06-09 00:00:00,244000000,244000000,유찰
935,2,2015-07-08 00:00:00,244000000,195200000,변경
935,3,2016-10-05 00:00:00,244000000,244000000,낙찰
935,4,2016-12-08 00:00:00,244000000,244000000,배당
936,1,2015-09-23 00:00:00,720000000,720000000,변경
936,2,2016-09-06 00:00:00,720000000,720000000,변경
936,3,2017-01-31 00:00:00,720000000,720000000,변경
936,4,2017-04-12 00:00:00,783000000,783000000,유찰
936,5,2017-05-23 00:00:00,783000000,626400000,변경
936,6,2017-08-22 00:00:00,783000000,626400000,낙찰
936,7,2017-11-10 00:00:00,783000000,626400000,배당
937,1,2016-04-20 00:00:00,750000000,750000000,유찰
937,2,2016-05-25 00:00:00,750000000,600000000,낙찰
937,3,2016-08-25 00:00:00,750000000,600000000,배당
938,1,2016-10-04 00:00:00,590000000,590000000,낙찰
938,2,2016-12-28 00:00:00,590000000,590000000,배당
939,1,2016-07-06 00:00:00,820000000,820000000,유찰
939,2,2016-08-24 00:00:00,820000000,656000000,낙찰
939,3,2016-11-16 00:00:00,820000000,656000000,배당
940,1,2016-03-22 00:00:00,485000000,485000000,유찰
940,2,2016-04-26 00:00:00,485000000,388000000,낙찰
940,3,2016-07-27 00:00:00,485000000,388000000,배당
941,1,2015-12-09 00:00:00,436000000,436000000,유찰
941,2,2016-01-19 00:00:00,436000000,348800000,유찰
941,3,2016-03-02 00:00:00,436000000,279040000,변경
941,4,2016-12-21 00:00:00,436000000,279040000,낙찰
941,5,2017-03-14 00:00:00,436000000,279040000,배당
942,1,2016-07-12 00:00:00,700000000,700000000,유찰
942,2,2016-08-30 00:00:00,700000000,560000000,낙찰
942,3,2016-11-17 00:00:00,700000000,560000000,배당
943,1,2016-03-03 00:00:00,230000000,230000000,유찰
943,2,2016-04-06 00:00:00,230000000,184000000,유찰
943,3,2016-05-11 00:00:00,230000000,147200000,변경
943,4,2016-07-20 00:00:00,230000000,147200000,낙찰
943,5,2016-10-12 00:00:00,230000000,147200000,배당
944,1,2017-05-10 00:00:00,225000000,225000000,낙찰
944,2,2017-07-13 00:00:00,225000000,225000000,배당
945,1,2016-02-16 00:00:00,680000000,680000000,유찰
945,2,2016-03-22 00:00:00,680000000,544000000,변경
945,3,2016-04-26 00:00:00,680000000,544000000,변경
945,4,2016-05-31 00:00:00,680000000,544000000,낙찰
945,5,2016-09-06 00:00:00,680000000,544000000,배당
946,1,2016-01-12 00:00:00,522000000,522000000,변경
946,2,2016-03-29 00:00:00,522000000,522000000,유찰
946,3,2016-05-03 00:00:00,522000000,417600000,낙찰
946,4,2016-07-20 00:00:00,522000000,417600000,배당
947,1,2016-04-20 00:00:00,409000000,409000000,낙찰
947,2,2016-07-14 00:00:00,409000000,409000000,배당
948,1,2016-09-28 00:00:00,226000000,226000000,낙찰
948,2,2016-12-21 00:00:00,226000000,226000000,배당
949,1,2015-11-11 00:00:00,710000000,710000000,유찰
949,2,2015-12-16 00:00:00,710000000,568000000,변경
949,3,2017-08-29 00:00:00,710000000,568000000,낙찰
949,4,2017-11-30 00:00:00,710000000,568000000,배당
950,1,2015-10-28 00:00:00,602000000,602000000,유찰
950,2,2015-12-02 00:00:00,602000000,481600000,변경
950,3,2016-02-23 00:00:00,602000000,481600000,변경
950,4,2016-05-03 00:00:00,602000000,481600000,낙찰
950,5,2016-07-05 00:00:00,602000000,481600000,배당
951,1,2016-01-05 00:00:00,430000000,430000000,유찰
951,2,2016-07-05 00:00:00,430000000,344000000,변경
951,3,2016-12-07 00:00:00,430000000,344000000,낙찰
951,4,2017-02-14 00:00:00,430000000,344000000,배당
952,1,2016-05-25 00:00:00,1508000000,1508000000,유찰
952,2,2016-06-29 00:00:00,1508000000,1206400000,변경
952,3,2016-09-27 00:00:00,1508000000,1206400000,유찰
952,4,2016-11-01 00:00:00,1508000000,965120000,낙찰
952,5,2017-05-31 00:00:00,1508000000,1508000000,유찰
952,6,2017-07-11 00:00:00,1508000000,1206400000,유찰
952,7,2017-08-30 00:00:00,1508000000,965120000,낙찰
952,8,2017-12-06 00:00:00,1508000000,965120000,배당
953,2,2016-07-05 00:00:00,255000000,255000000,낙찰
953,3,2016-10-05 00:00:00,255000000,255000000,배당
954,1,2016-02-16 00:00:00,210000000,210000000,유찰
954,2,2016-03-22 00:00:00,210000000,168000000,변경
954,3,2016-04-26 00:00:00,210000000,168000000,낙찰
954,4,2016-07-01 00:00:00,210000000,168000000,배당
955,1,2015-12-08 00:00:00,838000000,838000000,변경
955,2,2016-02-24 00:00:00,838000000,838000000,변경
955,3,2016-05-04 00:00:00,838000000,838000000,유찰
955,4,2016-06-08 00:00:00,838000000,670400000,변경
955,5,2016-08-31 00:00:00,838000000,670400000,낙찰
955,6,2016-11-29 00:00:00,838000000,670400000,배당
956,1,2016-03-02 00:00:00,300000000,300000000,유찰
956,2,2016-04-05 00:00:00,300000000,240000000,낙찰
956,3,2016-07-06 00:00:00,300000000,240000000,배당
957,1,2016-04-06 00:00:00,452000000,452000000,낙찰
957,2,2016-06-23 00:00:00,452000000,452000000,배당
958,2,2017-01-04 00:00:00,135000000,135000000,유찰
958,3,2017-02-08 00:00:00,135000000,108000000,낙찰
958,4,2017-05-30 00:00:00,135000000,108000000,배당
959,2,2017-01-04 00:00:00,17000000,17000000,유찰
959,3,2017-02-08 00:00:00,17000000,13600000,유찰
959,4,2017-03-21 00:00:00,17000000,10880000,낙찰
959,5,2017-05-30 00:00:00,17000000,10880000,배당
960,1,2016-04-20 00:00:00,340000000,340000000,낙찰
960,2,2016-07-14 00:00:00,340000000,340000000,배당
961,1,2016-04-06 00:00:00,620000000,620000000,유찰
961,2,2016-05-11 00:00:00,620000000,496000000,낙찰
961,3,2016-08-09 00:00:00,620000000,496000000,배당
962,1,2017-04-04 00:00:00,367000000,367000000,낙찰
962,2,2018-01-16 00:00:00,367000000,367000000,낙찰
962,3,2018-03-15 00:00:00,367000000,367000000,배당
963,1,2016-05-11 00:00:00,990000000,990000000,유찰
963,2,2016-06-15 00:00:00,990000000,792000000,낙찰
963,3,2016-08-25 00:00:00,990000000,792000000,배당
964,1,2016-03-23 00:00:00,340000000,340000000,유찰
964,2,2016-04-27 00:00:00,340000000,272000000,낙찰
964,3,2016-07-14 00:00:00,340000000,272000000,배당
965,1,2016-06-01 00:00:00,330000000,330000000,유찰
965,2,2016-07-06 00:00:00,330000000,264000000,낙찰
965,3,2016-09-08 00:00:00,330000000,264000000,배당
966,1,2016-06-15 00:00:00,250000000,250000000,유찰
966,2,2016-07-20 00:00:00,250000000,200000000,낙찰
966,3,2016-09-21 00:00:00,250000000,200000000,배당
967,1,2017-03-14 00:00:00,400000000,400000000,낙찰
967,2,2017-05-17 00:00:00,400000000,400000000,배당
968,1,2016-03-29 00:00:00,820000000,820000000,유찰
968,2,2016-05-03 00:00:00,820000000,656000000,변경
968,3,2016-07-12 00:00:00,820000000,656000000,낙찰
968,4,2016-09-27 00:00:00,820000000,656000000,배당
969,1,2016-05-25 00:00:00,1200000000,1200000000,유찰
969,2,2016-06-29 00:00:00,1200000000,960000000,낙찰
969,3,2016-09-01 00:00:00,1200000000,960000000,배당
970,1,2016-05-17 00:00:00,340000000,340000000,변경
970,2,2016-06-21 00:00:00,340000000,340000000,낙찰
970,3,2016-08-25 00:00:00,340000000,340000000,배당
971,1,2016-04-20 00:00:00,365000000,365000000,낙찰
971,2,2016-06-16 00:00:00,365000000,365000000,배당
972,1,2016-05-11 00:00:00,670000000,670000000,유찰
972,2,2016-06-15 00:00:00,670000000,536000000,낙찰
972,3,2016-08-25 00:00:00,670000000,536000000,배당
973,1,2016-03-03 00:00:00,326000000,326000000,낙찰
973,2,2016-04-06 00:00:00,326000000,326000000,낙찰
973,3,2016-06-09 00:00:00,326000000,326000000,배당
974,1,2016-05-25 00:00:00,306000000,306000000,낙찰
974,2,2016-07-22 00:00:00,306000000,306000000,배당
975,1,2016-04-06 00:00:00,330000000,330000000,유찰
975,2,2016-05-11 00:00:00,330000000,264000000,낙찰
975,3,2016-08-09 00:00:00,330000000,264000000,배당
976,1,2016-05-17 00:00:00,440000000,440000000,낙찰
976,2,2016-07-21 00:00:00,440000000,440000000,배당
977,1,2016-04-20 00:00:00,308000000,308000000,낙찰
977,2,2016-06-16 00:00:00,308000000,308000000,배당
978,1,2016-03-03 00:00:00,460000000,460000000,변경
978,2,2016-05-11 00:00:00,460000000,460000000,변경
